data_hora,moeda,preco
16/06/2026 20:47:19,BTC,334905.0
16/06/2026 20:47:24,USD,5.102
16/06/2026 20:47:24,EUR,5.92066
16/06/2026 20:47:24,BTC,334905.0
16/06/2026 20:47:30,USD,5.102
16/06/2026 20:47:30,EUR,5.92066
16/06/2026 20:47:30,BTC,334905.0
16/06/2026 20:47:35,USD,5.102
16/06/2026 20:47:35,EUR,5.92066
16/06/2026 20:47:35,BTC,334905.0
16/06/2026 20:47:41,USD,5.102
16/06/2026 20:47:41,EUR,5.92066
16/06/2026 20:47:41,BTC,334905.0
16/06/2026 20:47:47,USD,5.102
16/06/2026 20:47:47,EUR,5.92066
16/06/2026 20:47:47,BTC,334905.0
16/06/2026 20:47:52,USD,5.102
16/06/2026 20:47:52,EUR,5.92066
16/06/2026 20:47:52,BTC,334905.0
16/06/2026 20:47:58,USD,5.102
16/06/2026 20:47:58,EUR,5.92066
16/06/2026 20:47:58,BTC,334905.0
16/06/2026 20:48:03,USD,5.102
16/06/2026 20:48:03,EUR,5.92066
16/06/2026 20:48:03,BTC,334905.0
16/06/2026 20:48:09,USD,5.102
16/06/2026 20:48:09,EUR,5.92066
16/06/2026 20:48:09,BTC,334905.0
16/06/2026 20:48:15,USD,5.102
16/06/2026 20:48:15,EUR,5.92066
16/06/2026 20:48:15,BTC,334905.0
16/06/2026 20:48:20,USD,5.102
16/06/2026 20:48:20,EUR,5.92066
16/06/2026 20:48:20,BTC,334905.0
16/06/2026 20:48:26,USD,5.102
16/06/2026 20:48:26,EUR,5.92066
16/06/2026 20:48:26,BTC,334905.0
16/06/2026 20:48:31,USD,5.102
16/06/2026 20:48:31,EUR,5.92066
16/06/2026 20:48:31,BTC,334905.0
16/06/2026 20:48:37,USD,5.102
16/06/2026 20:48:37,EUR,5.92066
16/06/2026 20:48:37,BTC,334905.0
16/06/2026 20:48:43,USD,5.102
16/06/2026 20:48:43,EUR,5.92066
16/06/2026 20:48:43,BTC,334905.0
16/06/2026 20:48:48,USD,5.102
16/06/2026 20:48:48,EUR,5.92066
16/06/2026 20:48:48,BTC,334905.0
16/06/2026 20:48:54,USD,5.102
16/06/2026 20:48:54,EUR,5.92066
16/06/2026 20:48:54,BTC,334905.0
16/06/2026 20:49:00,USD,5.102
16/06/2026 20:49:00,EUR,5.92066
16/06/2026 20:49:00,BTC,334905.0
16/06/2026 20:49:06,USD,5.102
16/06/2026 20:49:06,EUR,5.92066
16/06/2026 20:49:06,BTC,334905.0
16/06/2026 20:49:11,USD,5.102
16/06/2026 20:49:11,EUR,5.92066
16/06/2026 20:49:11,BTC,334905.0
16/06/2026 20:49:17,USD,5.102
16/06/2026 20:49:17,EUR,5.92066
16/06/2026 20:49:17,BTC,334905.0
16/06/2026 20:49:22,USD,5.102
16/06/2026 20:49:22,EUR,5.92066
16/06/2026 20:49:22,BTC,334905.0
16/06/2026 20:49:28,USD,5.102
16/06/2026 20:49:28,EUR,5.92066
16/06/2026 20:49:28,BTC,334905.0
16/06/2026 20:49:33,USD,5.102
16/06/2026 20:49:33,EUR,5.92066
16/06/2026 20:49:33,BTC,334905.0
16/06/2026 20:49:39,USD,5.102
16/06/2026 20:49:39,EUR,5.92066
16/06/2026 20:49:39,BTC,334905.0
16/06/2026 20:49:45,USD,5.102
16/06/2026 20:49:45,EUR,5.92066
16/06/2026 20:49:45,BTC,334905.0
16/06/2026 20:49:51,USD,5.102
16/06/2026 20:49:51,EUR,5.92066
16/06/2026 20:49:51,BTC,334905.0
16/06/2026 20:49:56,USD,5.102
16/06/2026 20:49:56,EUR,5.92066
16/06/2026 20:49:56,BTC,334905.0
16/06/2026 20:50:02,USD,5.102
16/06/2026 20:50:02,EUR,5.92066
16/06/2026 20:50:02,BTC,334905.0
16/06/2026 20:50:08,USD,5.102
16/06/2026 20:50:08,EUR,5.92066
16/06/2026 20:50:08,BTC,334905.0
16/06/2026 20:50:13,USD,5.102
16/06/2026 20:50:13,EUR,5.92066
16/06/2026 20:50:13,BTC,334905.0
16/06/2026 20:50:19,USD,5.102
16/06/2026 20:50:19,EUR,5.92066
16/06/2026 20:50:19,BTC,334905.0
16/06/2026 20:50:24,USD,5.102
16/06/2026 20:50:24,EUR,5.92066
16/06/2026 20:50:24,BTC,334905.0
16/06/2026 20:50:30,USD,5.102
16/06/2026 20:50:30,EUR,5.92066
16/06/2026 20:50:30,BTC,334905.0
16/06/2026 20:50:36,USD,5.102
16/06/2026 20:50:36,EUR,5.92066
16/06/2026 20:50:36,BTC,334905.0
16/06/2026 20:50:41,USD,5.102
16/06/2026 20:50:41,EUR,5.92066
16/06/2026 20:50:41,BTC,334905.0
16/06/2026 20:50:47,USD,5.102
16/06/2026 20:50:47,EUR,5.92066
16/06/2026 20:50:47,BTC,334905.0
16/06/2026 20:50:52,USD,5.102
16/06/2026 20:50:52,EUR,5.92066
16/06/2026 20:50:52,BTC,334905.0
16/06/2026 20:50:58,USD,5.102
16/06/2026 20:50:58,EUR,5.92066
16/06/2026 20:50:58,BTC,334905.0
16/06/2026 20:51:03,USD,5.102
16/06/2026 20:51:03,EUR,5.92066
16/06/2026 20:51:03,BTC,334905.0
16/06/2026 20:51:09,USD,5.102
16/06/2026 20:51:09,EUR,5.92066
16/06/2026 20:51:09,BTC,334905.0
16/06/2026 20:51:15,USD,5.102
16/06/2026 20:51:15,EUR,5.92066
16/06/2026 20:51:15,BTC,334905.0
16/06/2026 20:51:20,USD,5.102
16/06/2026 20:51:20,EUR,5.92066
16/06/2026 20:51:20,BTC,334905.0
16/06/2026 20:51:26,USD,5.102
16/06/2026 20:51:26,EUR,5.92066
16/06/2026 20:51:26,BTC,334905.0
16/06/2026 20:51:31,USD,5.102
16/06/2026 20:51:31,EUR,5.92066
16/06/2026 20:51:31,BTC,334905.0
16/06/2026 20:51:37,USD,5.102
16/06/2026 20:51:37,EUR,5.92066
16/06/2026 20:51:37,BTC,334905.0
16/06/2026 20:51:43,USD,5.102
16/06/2026 20:51:43,EUR,5.92066
16/06/2026 20:51:43,BTC,334905.0
16/06/2026 20:51:49,USD,5.102
16/06/2026 20:51:49,EUR,5.92066
16/06/2026 20:51:49,BTC,334905.0
16/06/2026 20:51:54,USD,5.102
16/06/2026 20:51:54,EUR,5.92066
16/06/2026 20:51:54,BTC,334905.0
16/06/2026 20:52:00,USD,5.102
16/06/2026 20:52:00,EUR,5.92066
16/06/2026 20:52:00,BTC,334905.0
16/06/2026 20:52:06,USD,5.102
16/06/2026 20:52:06,EUR,5.92066
16/06/2026 20:52:06,BTC,334905.0
16/06/2026 20:52:11,USD,5.102
16/06/2026 20:52:11,EUR,5.92066
16/06/2026 20:52:11,BTC,334905.0
16/06/2026 20:52:17,USD,5.102
16/06/2026 20:52:17,EUR,5.92066
16/06/2026 20:52:17,BTC,334905.0
16/06/2026 20:52:22,USD,5.102
16/06/2026 20:52:22,EUR,5.92066
16/06/2026 20:52:22,BTC,334905.0
16/06/2026 20:52:28,USD,5.102
16/06/2026 20:52:28,EUR,5.92066
16/06/2026 20:52:28,BTC,334905.0
16/06/2026 20:52:33,USD,5.102
16/06/2026 20:52:33,EUR,5.92066
16/06/2026 20:52:33,BTC,334905.0
16/06/2026 20:52:39,USD,5.102
16/06/2026 20:52:39,EUR,5.92066
16/06/2026 20:52:39,BTC,334905.0
16/06/2026 20:52:44,USD,5.102
16/06/2026 20:52:44,EUR,5.92066
16/06/2026 20:52:44,BTC,334905.0
16/06/2026 20:52:50,USD,5.102
16/06/2026 20:52:50,EUR,5.92066
16/06/2026 20:52:50,BTC,334905.0
16/06/2026 20:52:55,USD,5.102
16/06/2026 20:52:55,EUR,5.92066
16/06/2026 20:52:55,BTC,334905.0
16/06/2026 20:53:01,USD,5.102
16/06/2026 20:53:01,EUR,5.92066
16/06/2026 20:53:01,BTC,334905.0
16/06/2026 20:53:06,USD,5.102
16/06/2026 20:53:06,EUR,5.92066
16/06/2026 20:53:06,BTC,334905.0
16/06/2026 20:53:12,USD,5.102
16/06/2026 20:53:12,EUR,5.92066
16/06/2026 20:53:12,BTC,334905.0
16/06/2026 20:53:17,USD,5.102
16/06/2026 20:53:17,EUR,5.92066
16/06/2026 20:53:17,BTC,334905.0
16/06/2026 20:53:23,USD,5.102
16/06/2026 20:53:23,EUR,5.92066
16/06/2026 20:53:23,BTC,334905.0
16/06/2026 20:53:29,USD,5.102
16/06/2026 20:53:29,EUR,5.92066
16/06/2026 20:53:29,BTC,334905.0
16/06/2026 20:53:34,USD,5.102
16/06/2026 20:53:34,EUR,5.92066
16/06/2026 20:53:34,BTC,334905.0
16/06/2026 20:53:40,USD,5.102
16/06/2026 20:53:40,EUR,5.92066
16/06/2026 20:53:40,BTC,334905.0
16/06/2026 20:53:46,USD,5.102
16/06/2026 20:53:46,EUR,5.92066
16/06/2026 20:53:46,BTC,334905.0
16/06/2026 20:53:51,USD,5.102
16/06/2026 20:53:51,EUR,5.92066
16/06/2026 20:53:51,BTC,334905.0
16/06/2026 20:53:57,USD,5.102
16/06/2026 20:53:57,EUR,5.92066
16/06/2026 20:53:57,BTC,334905.0
16/06/2026 20:54:02,USD,5.102
16/06/2026 20:54:02,EUR,5.92066
16/06/2026 20:54:02,BTC,334905.0
16/06/2026 20:54:08,USD,5.102
16/06/2026 20:54:08,EUR,5.92066
16/06/2026 20:54:08,BTC,334905.0
16/06/2026 20:54:14,USD,5.102
16/06/2026 20:54:14,EUR,5.92066
16/06/2026 20:54:14,BTC,334905.0
16/06/2026 20:54:19,USD,5.102
16/06/2026 20:54:19,EUR,5.92066
16/06/2026 20:54:19,BTC,334905.0
16/06/2026 20:54:25,USD,5.102
16/06/2026 20:54:25,EUR,5.92066
16/06/2026 20:54:25,BTC,334905.0
16/06/2026 20:54:30,USD,5.102
16/06/2026 20:54:30,EUR,5.92066
16/06/2026 20:54:30,BTC,334905.0
16/06/2026 20:54:36,USD,5.102
16/06/2026 20:54:36,EUR,5.92066
16/06/2026 20:54:36,BTC,334905.0
16/06/2026 20:54:41,USD,5.102
16/06/2026 20:54:41,EUR,5.92066
16/06/2026 20:54:41,BTC,334905.0
16/06/2026 20:54:47,USD,5.102
16/06/2026 20:54:47,EUR,5.92066
16/06/2026 20:54:47,BTC,334905.0
16/06/2026 20:54:52,USD,5.102
16/06/2026 20:54:52,EUR,5.92066
16/06/2026 20:54:52,BTC,334905.0
16/06/2026 20:54:58,USD,5.102
16/06/2026 20:54:58,EUR,5.92066
16/06/2026 20:54:58,BTC,334511.0
16/06/2026 20:55:04,USD,5.102
16/06/2026 20:55:04,EUR,5.92066
16/06/2026 20:55:04,BTC,334511.0
16/06/2026 20:55:09,USD,5.102
16/06/2026 20:55:09,EUR,5.92066
16/06/2026 20:55:09,BTC,334511.0
16/06/2026 20:55:15,USD,5.102
16/06/2026 20:55:15,EUR,5.92066
16/06/2026 20:55:15,BTC,334511.0
16/06/2026 20:55:20,USD,5.102
16/06/2026 20:55:20,EUR,5.92066
16/06/2026 20:55:20,BTC,334511.0
16/06/2026 20:55:26,USD,5.102
16/06/2026 20:55:26,EUR,5.92066
16/06/2026 20:55:26,BTC,334511.0
16/06/2026 20:55:31,USD,5.102
16/06/2026 20:55:31,EUR,5.92066
16/06/2026 20:55:31,BTC,334511.0
16/06/2026 20:55:37,USD,5.102
16/06/2026 20:55:37,EUR,5.92066
16/06/2026 20:55:37,BTC,334511.0
16/06/2026 20:55:42,USD,5.102
16/06/2026 20:55:42,EUR,5.92066
16/06/2026 20:55:42,BTC,334511.0
16/06/2026 20:55:48,USD,5.102
16/06/2026 20:55:48,EUR,5.92066
16/06/2026 20:55:48,BTC,334511.0
16/06/2026 20:55:54,USD,5.102
16/06/2026 20:55:54,EUR,5.92066
16/06/2026 20:55:54,BTC,334511.0
16/06/2026 20:55:59,USD,5.102
16/06/2026 20:55:59,EUR,5.92066
16/06/2026 20:55:59,BTC,334511.0
16/06/2026 20:56:05,USD,5.102
16/06/2026 20:56:05,EUR,5.92066
16/06/2026 20:56:05,BTC,334511.0
16/06/2026 20:56:10,USD,5.102
16/06/2026 20:56:10,EUR,5.92066
16/06/2026 20:56:10,BTC,334511.0
16/06/2026 20:56:16,USD,5.102
16/06/2026 20:56:16,EUR,5.92066
16/06/2026 20:56:16,BTC,334511.0
16/06/2026 20:56:21,USD,5.102
16/06/2026 20:56:21,EUR,5.92066
16/06/2026 20:56:21,BTC,334511.0
16/06/2026 20:56:27,USD,5.102
16/06/2026 20:56:27,EUR,5.92066
16/06/2026 20:56:27,BTC,334511.0
16/06/2026 20:56:32,USD,5.102
16/06/2026 20:56:32,EUR,5.92066
16/06/2026 20:56:32,BTC,334511.0
16/06/2026 20:56:38,USD,5.102
16/06/2026 20:56:38,EUR,5.92066
16/06/2026 20:56:38,BTC,334511.0
16/06/2026 20:56:44,USD,5.102
16/06/2026 20:56:44,EUR,5.92066
16/06/2026 20:56:44,BTC,334511.0
16/06/2026 20:56:49,USD,5.102
16/06/2026 20:56:49,EUR,5.92066
16/06/2026 20:56:49,BTC,334511.0
16/06/2026 20:56:55,USD,5.102
16/06/2026 20:56:55,EUR,5.92066
16/06/2026 20:56:55,BTC,334511.0
16/06/2026 20:57:00,USD,5.102
16/06/2026 20:57:00,EUR,5.92066
16/06/2026 20:57:00,BTC,334511.0
16/06/2026 20:57:06,USD,5.102
16/06/2026 20:57:06,EUR,5.92066
16/06/2026 20:57:06,BTC,334511.0
16/06/2026 20:57:11,USD,5.102
16/06/2026 20:57:11,EUR,5.92066
16/06/2026 20:57:11,BTC,334511.0
16/06/2026 20:57:17,USD,5.102
16/06/2026 20:57:17,EUR,5.92066
16/06/2026 20:57:17,BTC,334511.0
16/06/2026 20:57:23,USD,5.102
16/06/2026 20:57:23,EUR,5.92066
16/06/2026 20:57:23,BTC,334511.0
16/06/2026 20:57:28,USD,5.102
16/06/2026 20:57:28,EUR,5.92066
16/06/2026 20:57:28,BTC,334511.0
16/06/2026 20:57:34,USD,5.102
16/06/2026 20:57:34,EUR,5.92066
16/06/2026 20:57:34,BTC,334511.0
16/06/2026 20:57:39,USD,5.102
16/06/2026 20:57:39,EUR,5.92066
16/06/2026 20:57:39,BTC,334511.0
16/06/2026 20:57:45,USD,5.102
16/06/2026 20:57:45,EUR,5.92066
16/06/2026 20:57:45,BTC,334511.0
16/06/2026 20:57:50,USD,5.102
16/06/2026 20:57:50,EUR,5.92066
16/06/2026 20:57:50,BTC,334511.0
16/06/2026 20:57:56,USD,5.102
16/06/2026 20:57:56,EUR,5.92066
16/06/2026 20:57:56,BTC,334511.0
16/06/2026 20:58:01,USD,5.102
16/06/2026 20:58:01,EUR,5.92066
16/06/2026 20:58:01,BTC,334511.0
16/06/2026 20:58:07,USD,5.102
16/06/2026 20:58:07,EUR,5.92066
16/06/2026 20:58:07,BTC,334511.0
16/06/2026 20:58:12,USD,5.102
16/06/2026 20:58:12,EUR,5.92066
16/06/2026 20:58:12,BTC,334511.0
16/06/2026 20:58:18,USD,5.102
16/06/2026 20:58:18,EUR,5.92066
16/06/2026 20:58:18,BTC,334511.0
16/06/2026 20:58:23,USD,5.102
16/06/2026 20:58:23,EUR,5.92066
16/06/2026 20:58:23,BTC,334511.0
16/06/2026 20:58:29,USD,5.102
16/06/2026 20:58:29,EUR,5.92066
16/06/2026 20:58:29,BTC,334511.0
16/06/2026 20:58:35,USD,5.102
16/06/2026 20:58:35,EUR,5.92066
16/06/2026 20:58:35,BTC,334511.0
16/06/2026 20:58:40,USD,5.102
16/06/2026 20:58:40,EUR,5.92066
16/06/2026 20:58:40,BTC,334511.0
16/06/2026 20:58:46,USD,5.102
16/06/2026 20:58:46,EUR,5.92066
16/06/2026 20:58:46,BTC,334511.0
16/06/2026 20:58:51,USD,5.102
16/06/2026 20:58:51,EUR,5.92066
16/06/2026 20:58:51,BTC,334511.0
16/06/2026 20:58:57,USD,5.102
16/06/2026 20:58:57,EUR,5.92066
16/06/2026 20:58:57,BTC,334511.0
16/06/2026 20:59:02,USD,5.102
16/06/2026 20:59:02,EUR,5.92066
16/06/2026 20:59:02,BTC,334511.0
16/06/2026 20:59:08,USD,5.102
16/06/2026 20:59:08,EUR,5.92066
16/06/2026 20:59:08,BTC,334511.0
16/06/2026 20:59:13,USD,5.102
16/06/2026 20:59:13,EUR,5.92066
16/06/2026 20:59:13,BTC,334511.0
16/06/2026 20:59:19,USD,5.102
16/06/2026 20:59:19,EUR,5.92066
16/06/2026 20:59:19,BTC,334511.0
16/06/2026 20:59:25,USD,5.102
16/06/2026 20:59:25,EUR,5.92066
16/06/2026 20:59:25,BTC,334511.0
16/06/2026 20:59:30,USD,5.102
16/06/2026 20:59:30,EUR,5.92066
16/06/2026 20:59:30,BTC,334511.0
16/06/2026 20:59:36,USD,5.102
16/06/2026 20:59:36,EUR,5.92066
16/06/2026 20:59:36,BTC,334511.0
16/06/2026 20:59:41,USD,5.102
16/06/2026 20:59:41,EUR,5.92066
16/06/2026 20:59:41,BTC,334511.0
16/06/2026 20:59:47,USD,5.102
16/06/2026 20:59:47,EUR,5.92066
16/06/2026 20:59:47,BTC,334511.0
16/06/2026 20:59:52,USD,5.102
16/06/2026 20:59:52,EUR,5.92066
16/06/2026 20:59:52,BTC,334511.0
16/06/2026 20:59:58,USD,5.1024
16/06/2026 20:59:58,EUR,5.92066
16/06/2026 20:59:58,BTC,334612.0
16/06/2026 21:00:04,USD,5.1024
16/06/2026 21:00:04,EUR,5.92066
16/06/2026 21:00:04,BTC,334612.0
16/06/2026 21:00:10,USD,5.1024
16/06/2026 21:00:10,EUR,5.92066
16/06/2026 21:00:10,BTC,334612.0
16/06/2026 21:00:15,USD,5.1024
16/06/2026 21:00:15,EUR,5.92066
16/06/2026 21:00:15,BTC,334612.0
16/06/2026 21:00:21,USD,5.1024
16/06/2026 21:00:21,EUR,5.92066
16/06/2026 21:00:21,BTC,334612.0
16/06/2026 21:00:26,USD,5.1024
16/06/2026 21:00:26,EUR,5.92066
16/06/2026 21:00:26,BTC,334612.0
16/06/2026 21:00:32,USD,5.1024
16/06/2026 21:00:32,EUR,5.92066
16/06/2026 21:00:32,BTC,334612.0
16/06/2026 21:00:37,USD,5.1024
16/06/2026 21:00:37,EUR,5.92066
16/06/2026 21:00:37,BTC,334612.0
16/06/2026 21:00:43,USD,5.1024
16/06/2026 21:00:43,EUR,5.92066
16/06/2026 21:00:43,BTC,334612.0
16/06/2026 21:00:49,USD,5.1024
16/06/2026 21:00:49,EUR,5.92066
16/06/2026 21:00:49,BTC,334612.0
16/06/2026 21:00:54,USD,5.1024
16/06/2026 21:00:54,EUR,5.92066
16/06/2026 21:00:54,BTC,334612.0
16/06/2026 21:01:00,USD,5.1024
16/06/2026 21:01:00,EUR,5.92066
16/06/2026 21:01:00,BTC,334612.0
16/06/2026 21:01:05,USD,5.1024
16/06/2026 21:01:05,EUR,5.92066
16/06/2026 21:01:05,BTC,334612.0
16/06/2026 21:01:11,USD,5.1024
16/06/2026 21:01:11,EUR,5.92066
16/06/2026 21:01:11,BTC,334612.0
16/06/2026 21:01:17,USD,5.1024
16/06/2026 21:01:17,EUR,5.92066
16/06/2026 21:01:17,BTC,334612.0
16/06/2026 21:01:22,USD,5.1024
16/06/2026 21:01:22,EUR,5.92066
16/06/2026 21:01:22,BTC,334612.0
16/06/2026 21:01:28,USD,5.1024
16/06/2026 21:01:28,EUR,5.92066
16/06/2026 21:01:28,BTC,334612.0
16/06/2026 21:01:33,USD,5.1024
16/06/2026 21:01:33,EUR,5.92066
16/06/2026 21:01:33,BTC,334612.0
16/06/2026 21:01:39,USD,5.1024
16/06/2026 21:01:39,EUR,5.92066
16/06/2026 21:01:39,BTC,334612.0
16/06/2026 21:01:45,USD,5.1024
16/06/2026 21:01:45,EUR,5.92066
16/06/2026 21:01:45,BTC,334612.0
16/06/2026 21:01:50,USD,5.1024
16/06/2026 21:01:50,EUR,5.92066
16/06/2026 21:01:50,BTC,334612.0
16/06/2026 21:01:56,USD,5.1024
16/06/2026 21:01:56,EUR,5.92066
16/06/2026 21:01:56,BTC,334612.0
16/06/2026 21:02:01,USD,5.1024
16/06/2026 21:02:01,EUR,5.92066
16/06/2026 21:02:01,BTC,334612.0
16/06/2026 21:02:07,USD,5.1024
16/06/2026 21:02:07,EUR,5.92066
16/06/2026 21:02:07,BTC,334612.0
16/06/2026 21:02:12,USD,5.1024
16/06/2026 21:02:12,EUR,5.92066
16/06/2026 21:02:12,BTC,334612.0
16/06/2026 21:02:18,USD,5.1024
16/06/2026 21:02:18,EUR,5.92066
16/06/2026 21:02:18,BTC,334612.0
16/06/2026 21:02:23,USD,5.1024
16/06/2026 21:02:23,EUR,5.92066
16/06/2026 21:02:23,BTC,334612.0
16/06/2026 21:02:29,USD,5.1024
16/06/2026 21:02:29,EUR,5.92066
16/06/2026 21:02:29,BTC,334612.0
16/06/2026 21:02:34,USD,5.1024
16/06/2026 21:02:34,EUR,5.92066
16/06/2026 21:02:34,BTC,334612.0
16/06/2026 21:02:40,USD,5.1024
16/06/2026 21:02:40,EUR,5.92066
16/06/2026 21:02:40,BTC,334612.0
16/06/2026 21:19:18,USD,5.1021
16/06/2026 21:19:18,EUR,5.92066
16/06/2026 21:19:18,BTC,334858.0
16/06/2026 21:19:24,USD,5.1024
16/06/2026 21:19:24,EUR,5.92066
16/06/2026 21:19:24,BTC,334612.0
16/06/2026 21:19:29,USD,5.1021
16/06/2026 21:19:29,EUR,5.92066
16/06/2026 21:19:29,BTC,334858.0
16/06/2026 21:19:35,USD,5.1021
16/06/2026 21:19:35,EUR,5.92066
16/06/2026 21:19:35,BTC,334858.0
16/06/2026 21:19:41,USD,5.1021
16/06/2026 21:19:41,EUR,5.92066
16/06/2026 21:19:41,BTC,334858.0
16/06/2026 21:19:47,USD,5.1021
16/06/2026 21:19:47,EUR,5.92066
16/06/2026 21:19:47,BTC,334858.0
16/06/2026 21:19:52,USD,5.1021
16/06/2026 21:19:52,EUR,5.92066
16/06/2026 21:19:52,BTC,334858.0
16/06/2026 21:19:58,USD,5.1021
16/06/2026 21:19:58,EUR,5.92066
16/06/2026 21:19:58,BTC,334858.0
16/06/2026 21:20:03,USD,5.1021
16/06/2026 21:20:03,EUR,5.92066
16/06/2026 21:20:03,BTC,334858.0
16/06/2026 21:20:09,USD,5.1021
16/06/2026 21:20:09,EUR,5.92066
16/06/2026 21:20:09,BTC,334858.0
16/06/2026 21:20:15,USD,5.1021
16/06/2026 21:20:15,EUR,5.92066
16/06/2026 21:20:15,BTC,334858.0
16/06/2026 21:20:20,USD,5.1021
16/06/2026 21:20:20,EUR,5.92066
16/06/2026 21:20:20,BTC,334858.0
16/06/2026 21:20:26,USD,5.1021
16/06/2026 21:20:26,EUR,5.92066
16/06/2026 21:20:26,BTC,334858.0
16/06/2026 21:20:32,USD,5.1021
16/06/2026 21:20:32,EUR,5.92066
16/06/2026 21:20:32,BTC,334858.0
16/06/2026 21:20:37,USD,5.1021
16/06/2026 21:20:37,EUR,5.92066
16/06/2026 21:20:37,BTC,334858.0
16/06/2026 21:20:43,USD,5.1021
16/06/2026 21:20:43,EUR,5.92066
16/06/2026 21:20:43,BTC,334858.0
16/06/2026 21:20:48,USD,5.1021
16/06/2026 21:20:48,EUR,5.92066
16/06/2026 21:20:48,BTC,334858.0
16/06/2026 21:20:54,USD,5.1021
16/06/2026 21:20:54,EUR,5.92066
16/06/2026 21:20:54,BTC,334858.0
16/06/2026 21:21:00,USD,5.1021
16/06/2026 21:21:00,EUR,5.92066
16/06/2026 21:21:00,BTC,334858.0
16/06/2026 21:21:05,USD,5.1021
16/06/2026 21:21:05,EUR,5.92066
16/06/2026 21:21:05,BTC,334858.0
16/06/2026 21:21:11,USD,5.1021
16/06/2026 21:21:11,EUR,5.92066
16/06/2026 21:21:11,BTC,334858.0
16/06/2026 21:21:16,USD,5.1021
16/06/2026 21:21:16,EUR,5.92066
16/06/2026 21:21:16,BTC,334858.0
16/06/2026 21:21:22,USD,5.1021
16/06/2026 21:21:22,EUR,5.92066
16/06/2026 21:21:22,BTC,334858.0
16/06/2026 21:21:27,USD,5.1021
16/06/2026 21:21:27,EUR,5.92066
16/06/2026 21:21:27,BTC,334858.0
16/06/2026 21:21:33,USD,5.1021
16/06/2026 21:21:33,EUR,5.92066
16/06/2026 21:21:33,BTC,334858.0
16/06/2026 21:21:38,USD,5.1021
16/06/2026 21:21:38,EUR,5.92066
16/06/2026 21:21:38,BTC,334858.0
16/06/2026 21:21:44,USD,5.1021
16/06/2026 21:21:44,EUR,5.92066
16/06/2026 21:21:44,BTC,334858.0
16/06/2026 21:21:50,USD,5.1021
16/06/2026 21:21:50,EUR,5.92066
16/06/2026 21:21:50,BTC,334858.0
16/06/2026 21:21:55,USD,5.1021
16/06/2026 21:21:55,EUR,5.92066
16/06/2026 21:21:55,BTC,334858.0
16/06/2026 21:22:01,USD,5.1021
16/06/2026 21:22:01,EUR,5.92066
16/06/2026 21:22:01,BTC,334858.0
16/06/2026 21:22:06,USD,5.1021
16/06/2026 21:22:06,EUR,5.92066
16/06/2026 21:22:06,BTC,334858.0
16/06/2026 21:22:12,USD,5.1021
16/06/2026 21:22:12,EUR,5.92066
16/06/2026 21:22:12,BTC,334858.0
16/06/2026 21:22:17,USD,5.1021
16/06/2026 21:22:17,EUR,5.92066
16/06/2026 21:22:17,BTC,334858.0
16/06/2026 21:22:23,USD,5.1021
16/06/2026 21:22:23,EUR,5.92066
16/06/2026 21:22:23,BTC,334858.0
16/06/2026 21:22:28,USD,5.1021
16/06/2026 21:22:28,EUR,5.92066
16/06/2026 21:22:28,BTC,334858.0
16/06/2026 21:22:34,USD,5.1021
16/06/2026 21:22:34,EUR,5.92066
16/06/2026 21:22:34,BTC,334858.0
16/06/2026 21:22:39,USD,5.1021
16/06/2026 21:22:39,EUR,5.92066
16/06/2026 21:22:39,BTC,334858.0
16/06/2026 21:22:45,USD,5.1021
16/06/2026 21:22:45,EUR,5.92066
16/06/2026 21:22:45,BTC,334858.0
16/06/2026 21:22:50,USD,5.1021
16/06/2026 21:22:50,EUR,5.92066
16/06/2026 21:22:50,BTC,334858.0
16/06/2026 21:22:56,USD,5.1021
16/06/2026 21:22:56,EUR,5.92066
16/06/2026 21:22:56,BTC,334858.0
16/06/2026 21:23:01,USD,5.1021
16/06/2026 21:23:01,EUR,5.92066
16/06/2026 21:23:01,BTC,334858.0
16/06/2026 21:23:07,USD,5.1021
16/06/2026 21:23:07,EUR,5.92066
16/06/2026 21:23:07,BTC,334858.0
16/06/2026 21:23:13,USD,5.1021
16/06/2026 21:23:13,EUR,5.92066
16/06/2026 21:23:13,BTC,334858.0
16/06/2026 21:23:18,USD,5.1021
16/06/2026 21:23:18,EUR,5.92066
16/06/2026 21:23:18,BTC,334858.0
16/06/2026 21:23:24,USD,5.1021
16/06/2026 21:23:24,EUR,5.92066
16/06/2026 21:23:24,BTC,334858.0
16/06/2026 21:23:29,USD,5.1021
16/06/2026 21:23:29,EUR,5.92066
16/06/2026 21:23:29,BTC,334858.0
16/06/2026 21:23:35,USD,5.1021
16/06/2026 21:23:35,EUR,5.92066
16/06/2026 21:23:35,BTC,334858.0
16/06/2026 21:23:40,USD,5.1021
16/06/2026 21:23:40,EUR,5.92066
16/06/2026 21:23:40,BTC,334858.0
16/06/2026 21:23:46,USD,5.1021
16/06/2026 21:23:46,EUR,5.92066
16/06/2026 21:23:46,BTC,334858.0
16/06/2026 21:23:51,USD,5.1021
16/06/2026 21:23:51,EUR,5.92066
16/06/2026 21:23:51,BTC,334858.0
16/06/2026 21:23:57,USD,5.1021
16/06/2026 21:23:57,EUR,5.92066
16/06/2026 21:23:57,BTC,334858.0
16/06/2026 21:24:03,USD,5.1021
16/06/2026 21:24:03,EUR,5.92066
